bbbs,title,gbrq,sxrq,sxx,zdjgName,flxz,zdjgCodeId,flfgCodeId,raw_json
ff80818179faa812017a1e6fe29830d6,汕头市人民代表大会常务委员会关于暂时调整适用和暂时停止适用《汕头经济特区行政复议条例》有关规定的决定,2021-06-02,2021-06-02,,汕头市人民代表大会常务委员会,法规性决定,350,305,"{""bbbs"": ""ff80818179faa812017a1e6fe29830d6"", ""flfgCodeId"": 305, ""flxz"": ""法规性决定"", ""gbrq"": ""2021-06-02"", ""score"": 0.0, ""sxrq"": ""2021-06-02"", ""sxx"": null, ""title"": ""汕头市人民代表大会常务委员会关于暂时调整适用和暂时停止适用《汕头经济特区行政复议条例》有关规定的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""汕头市人民代表大会常务委员会关于暂时调整适用和暂时停止适用《汕头经济特区行政复议条例》有关规定的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""汕头市人民代表大会常务委员会""}"
ff8081817a861f5a017a99a3402013a8,石家庄市人民代表大会常务委员会关于修改《石家庄市出租汽车管理条例》的决定,2021-06-02,2021-06-02,,石家庄市人民代表大会常务委员会,修改、废止的决定,190,310,"{""bbbs"": ""ff8081817a861f5a017a99a3402013a8"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2021-06-02"", ""score"": 0.0, ""sxrq"": ""2021-06-02"", ""sxx"": null, ""title"": ""石家庄市人民代表大会常务委员会关于修改《石家庄市出租汽车管理条例》的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""石家庄市人民代表大会常务委员会关于修改《石家庄市出租汽车管理条例》的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 190, ""zdjgName"": ""石家庄市人民代表大会常务委员会""}"
ff8081817a33336d017a37ed102b0784,宿迁市住宅物业管理条例,2021-06-01,2021-06-01,2,宿迁市人民代表大会常务委员会,地方法规,260,230,"{""bbbs"": ""ff8081817a33336d017a37ed102b0784"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-06-01"", ""sxx"": 2, ""title"": ""宿迁市住宅物业管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""宿迁市住宅物业管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 260, ""zdjgName"": ""宿迁市人民代表大会常务委员会""}"
ff80818179faa362017a13eb50060bf6,潍坊市红色文化资源保护条例,2021-06-01,2021-07-01,3,潍坊市人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""ff80818179faa362017a13eb50060bf6"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""潍坊市红色文化资源保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""潍坊市红色文化资源保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""潍坊市人民代表大会常务委员会""}"
ff8081817a332fe2017a36f2629d044e,广州市慈善促进条例,2021-06-01,2021-09-01,3,广州市人民代表大会常务委员会,地方法规,350,230,"{""bbbs"": ""ff8081817a332fe2017a36f2629d044e"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 3, ""title"": ""广州市慈善促进条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""广州市慈善促进条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""广州市人民代表大会常务委员会""}"
ff8081817a333243017a36c64b6703de,清远市城市生活垃圾管理条例,2021-06-01,2021-09-01,3,清远市人民代表大会常务委员会,地方法规,350,230,"{""bbbs"": ""ff8081817a333243017a36c64b6703de"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 3, ""title"": ""清远市城市生活垃圾管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""清远市城市生活垃圾管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""清远市人民代表大会常务委员会""}"
ff8081817a389105017a501b740812b4,海南省电动自行车管理条例,2021-06-01,2022-01-01,3,海南省人民代表大会常务委员会,地方法规,370,230,"{""bbbs"": ""ff8081817a389105017a501b740812b4"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""海南省电动自行车管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""海南省电动自行车管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 370, ""zdjgName"": ""海南省人民代表大会常务委员会""}"
ff8081817a388fca017a6114a69c2c7c,海南自由贸易港国际船舶条例,2021-06-01,2021-09-01,3,海南省人民代表大会常务委员会,地方法规,370,230,"{""bbbs"": ""ff8081817a388fca017a6114a69c2c7c"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 3, ""title"": ""海南自由贸易港国际船舶条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""海南自由贸易港国际船舶条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 370, ""zdjgName"": ""海南省人民代表大会常务委员会""}"
ff8081817fd9859b01802c1f7dab0ce1,海南省各级人民代表大会常务委员会规范性文件备案审查条例,2021-06-01,2021-09-01,2,海南省人民代表大会常务委员会,地方法规,370,230,"{""bbbs"": ""ff8081817fd9859b01802c1f7dab0ce1"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 2, ""title"": ""海南省各级人民代表大会常务委员会规范性文件备案审查条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""海南省各级人民代表大会常务委员会规范性文件备案审查条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 370, ""zdjgName"": ""海南省人民代表大会常务委员会""}"
ff8081817a9a3557017a9ec790a91810,晋城市沁河流域生态修复与保护条例,2021-06-01,2021-10-01,2,晋城市人民代表大会常务委员会,地方法规,9999,230,"{""bbbs"": ""ff8081817a9a3557017a9ec790a91810"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-10-01"", ""sxx"": 2, ""title"": ""晋城市沁河流域生态修复与保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""晋城市沁河流域生态修复与保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 9999, ""zdjgName"": ""晋城市人民代表大会常务委员会""}"
ff8081817fd9862501802c1bd5cd20c5,海南经济特区物业管理条例,2021-06-01,2021-11-01,3,海南省人民代表大会常务委员会,地方法规,370,290,"{""bbbs"": ""ff8081817fd9862501802c1bd5cd20c5"", ""flfgCodeId"": 290, ""flxz"": ""地方法规"", ""gbrq"": ""2021-06-01"", ""score"": 0.0, ""sxrq"": ""2021-11-01"", ""sxx"": 3, ""title"": ""海南经济特区物业管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""海南经济特区物业管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 370, ""zdjgName"": ""海南省人民代表大会常务委员会""}"
ff8081817a388fca017a600912d026cb,廊坊市国土绿化条例,2021-05-31,2021-09-01,3,廊坊市人民代表大会常务委员会,地方法规,190,230,"{""bbbs"": ""ff8081817a388fca017a600912d026cb"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 3, ""title"": ""廊坊市国土绿化条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""廊坊市国土绿化条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 190, ""zdjgName"": ""廊坊市人民代表大会常务委员会""}"
ff8081817a389105017a6106e7c82ac9,唐山市集中式饮用水水源地保护管理条例,2021-05-31,2021-09-01,2,唐山市人民代表大会,地方法规,190,230,"{""bbbs"": ""ff8081817a389105017a6106e7c82ac9"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 2, ""title"": ""唐山市集中式饮用水水源地保护管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""唐山市集中式饮用水水源地保护管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 190, ""zdjgName"": ""唐山市人民代表大会""}"
ff80818180adc6080180d0a190bf62ee,白山市浑江流域水环境保护条例,2021-05-31,2021-07-01,3,白山市人民代表大会常务委员会,地方法规,230,230,"{""bbbs"": ""ff80818180adc6080180d0a190bf62ee"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""白山市浑江流域水环境保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""白山市浑江流域水环境保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 230, ""zdjgName"": ""白山市人民代表大会常务委员会""}"
ff80818180adcdb90180d0be895061ed,四平市社会信用条例,2021-05-31,2021-05-31,3,四平市人民代表大会常务委员会,地方法规,230,230,"{""bbbs"": ""ff80818180adcdb90180d0be895061ed"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": 3, ""title"": ""四平市社会信用条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""四平市社会信用条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 230, ""zdjgName"": ""四平市人民代表大会常务委员会""}"
ff8081817a9a3557017aa27bec2d25a9,安徽创新型省份建设促进条例,2021-05-31,2021-07-01,3,安徽省人民代表大会常务委员会,地方法规,280,230,"{""bbbs"": ""ff8081817a9a3557017aa27bec2d25a9"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""安徽创新型省份建设促进条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""安徽创新型省份建设促进条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 280, ""zdjgName"": ""安徽省人民代表大会常务委员会""}"
ff8081817a9a3557017aa28049322642,安徽省林长制条例,2021-05-31,2021-07-01,3,安徽省人民代表大会常务委员会,地方法规,280,230,"{""bbbs"": ""ff8081817a9a3557017aa28049322642"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""安徽省林长制条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""安徽省林长制条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 280, ""zdjgName"": ""安徽省人民代表大会常务委员会""}"
ff8081817a9a35ae017aa28875192f28,安徽省各级人民代表大会选举实施细则,2021-05-31,2021-05-31,3,安徽省人民代表大会常务委员会,地方法规,280,230,"{""bbbs"": ""ff8081817a9a35ae017aa28875192f28"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": 3, ""title"": ""安徽省各级人民代表大会选举实施细则"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""安徽省各级人民代表大会选举实施细则""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 280, ""zdjgName"": ""安徽省人民代表大会常务委员会""}"
ff8081817a9a330e017aa28394932a53,安徽省实施《中华人民共和国固体废物污染环境防治法》办法,2021-05-31,2021-09-01,2,安徽省人民代表大会常务委员会,地方法规,280,230,"{""bbbs"": ""ff8081817a9a330e017aa28394932a53"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 2, ""title"": ""安徽省实施《中华人民共和国固体废物污染环境防治法》办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""安徽省实施《中华人民共和国固体废物污染环境防治法》办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 280, ""zdjgName"": ""安徽省人民代表大会常务委员会""}"
ff80818179faa403017a18b221691718,淄博市田庄水库保护管理条例,2021-05-31,2021-05-31,3,淄博市人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""ff80818179faa403017a18b221691718"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": 3, ""title"": ""淄博市田庄水库保护管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""淄博市田庄水库保护管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""淄博市人民代表大会常务委员会""}"
ff80818179faa403017a17a8caa210ef,淄博市太河水库饮用水源地保护管理条例,2021-05-31,2021-05-31,3,淄博市人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""ff80818179faa403017a17a8caa210ef"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": 3, ""title"": ""淄博市太河水库饮用水源地保护管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""淄博市太河水库饮用水源地保护管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""淄博市人民代表大会常务委员会""}"
ff80818179faa362017a179d094810b9,淄博市燃气管理条例,2021-05-31,2021-05-31,3,淄博市人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""ff80818179faa362017a179d094810b9"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": 3, ""title"": ""淄博市燃气管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""淄博市燃气管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""淄博市人民代表大会常务委员会""}"
ff80818179faa403017a18b5d0971730,淄博市院前医疗急救管理条例,2021-05-31,2021-05-31,3,淄博市人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""ff80818179faa403017a18b5d0971730"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": 3, ""title"": ""淄博市院前医疗急救管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""淄博市院前医疗急救管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""淄博市人民代表大会常务委员会""}"
ff8081817a332fe2017a36c1cc78036e,东莞市户外广告设施和招牌设置管理条例,2021-05-31,2022-01-01,3,东莞市人民代表大会常务委员会,地方法规,350,230,"{""bbbs"": ""ff8081817a332fe2017a36c1cc78036e"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""东莞市户外广告设施和招牌设置管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""东莞市户外广告设施和招牌设置管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""东莞市人民代表大会常务委员会""}"
ff8081817b14a0ad017b2a216d2e2663,陇南市农村留守儿童关爱保护条例,2021-05-31,2021-06-01,3,陇南市人民代表大会常务委员会,地方法规,440,230,"{""bbbs"": ""ff8081817b14a0ad017b2a216d2e2663"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-06-01"", ""sxx"": 3, ""title"": ""陇南市农村留守儿童关爱保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""陇南市农村留守儿童关爱保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 440, ""zdjgName"": ""陇南市人民代表大会常务委员会""}"
ff8081817a389105017a66a30d163856,云南省江城哈尼族彝族自治县传统村落保护条例,2021-05-31,2021-07-01,3,江城哈尼族彝族自治县人民代表大会,地方法规,410,270,"{""bbbs"": ""ff8081817a389105017a66a30d163856"", ""flfgCodeId"": 270, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""云南省江城哈尼族彝族自治县传统村落保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""云南省江城哈尼族彝族自治县传统村落保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 410, ""zdjgName"": ""江城哈尼族彝族自治县人民代表大会""}"
ff8081817b39cfd9017b51d1aba11aef,恩施土家族苗族自治州旅游条例,2021-05-31,2021-09-01,3,恩施土家族苗族自治州人民代表大会,地方法规,9999,270,"{""bbbs"": ""ff8081817b39cfd9017b51d1aba11aef"", ""flfgCodeId"": 270, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 3, ""title"": ""恩施土家族苗族自治州旅游条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""恩施土家族苗族自治州旅游条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 9999, ""zdjgName"": ""恩施土家族苗族自治州人民代表大会""}"
ff8081817a8619ef017a99bdf8f11439,唐山市人民代表大会常务委员会关于废止《唐山市农作物种子管理办法》的决定,2021-05-31,2021-05-31,,唐山市人民代表大会常务委员会,修改、废止的决定,190,310,"{""bbbs"": ""ff8081817a8619ef017a99bdf8f11439"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": null, ""title"": ""唐山市人民代表大会常务委员会关于废止《唐山市农作物种子管理办法》的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""唐山市人民代表大会常务委员会关于废止《唐山市农作物种子管理办法》的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 190, ""zdjgName"": ""唐山市人民代表大会常务委员会""}"
ff8081817accaf34017ad17e74e90300,安徽省人民代表大会常务委员会关于修改《安徽省各级人民代表大会选举实施细则》的决定,2021-05-31,2021-05-31,,安徽省人民代表大会常务委员会,修改、废止的决定,280,310,"{""bbbs"": ""ff8081817accaf34017ad17e74e90300"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": null, ""title"": ""安徽省人民代表大会常务委员会关于修改《安徽省各级人民代表大会选举实施细则》的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""安徽省人民代表大会常务委员会关于修改《安徽省各级人民代表大会选举实施细则》的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 280, ""zdjgName"": ""安徽省人民代表大会常务委员会""}"
ff8081818a21e8b2018c33b25fa3139c,安徽省人民代表大会常务委员会关于修改《安徽省各级人民代表大会选举实施细则》的决定,2021-05-31,2021-05-31,,安徽省人民代表大会常务委员会,修改、废止的决定,280,310,"{""bbbs"": ""ff8081818a21e8b2018c33b25fa3139c"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": null, ""title"": ""安徽省人民代表大会常务委员会关于修改《安徽省各级人民代表大会选举实施细则》的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""安徽省人民代表大会常务委员会关于修改《安徽省各级人民代表大会选举实施细则》的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 280, ""zdjgName"": ""安徽省人民代表大会常务委员会""}"
ff808181865edc140186d8aa01f32459,淄博市人民代表大会常务委员会关于修改《淄博市田庄水库保护管理条例》等四件地方性法规的决定,2021-05-31,2021-05-31,,淄博市人民代表大会常务委员会,修改、废止的决定,310,310,"{""bbbs"": ""ff808181865edc140186d8aa01f32459"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2021-05-31"", ""score"": 0.0, ""sxrq"": ""2021-05-31"", ""sxx"": null, ""title"": ""淄博市人民代表大会常务委员会关于修改《淄博市田庄水库保护管理条例》等四件地方性法规的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""淄博市人民代表大会常务委员会关于修改《淄博市田庄水库保护管理条例》等四件地方性法规的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""淄博市人民代表大会常务委员会""}"
ff8081819e48b493019ed9992c8e2762,四川省赤水河流域保护条例,2021-05-30,2021-07-01,3,四川省人民代表大会常务委员会,地方法规,390,230,"{""bbbs"": ""ff8081819e48b493019ed9992c8e2762"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-30"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""四川省赤水河流域保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""四川省赤水河流域保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 390, ""zdjgName"": ""四川省人民代表大会常务委员会""}"
ff8081817e008c43017e2d550371706f,贵州省赤水河流域保护条例,2021-05-30,2021-07-01,3,贵州省人民代表大会常务委员会,地方法规,400,230,"{""bbbs"": ""ff8081817e008c43017e2d550371706f"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-30"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""贵州省赤水河流域保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""贵州省赤水河流域保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 400, ""zdjgName"": ""贵州省人民代表大会常务委员会""}"
ff8081817a2e2abe017a31901beb04d4,云南省赤水河流域保护条例,2021-05-30,2021-07-01,3,云南省人民代表大会常务委员会,地方法规,410,230,"{""bbbs"": ""ff8081817a2e2abe017a31901beb04d4"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-30"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""云南省赤水河流域保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""云南省赤水河流域保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 410, ""zdjgName"": ""云南省人民代表大会常务委员会""}"
ff8081817a6bd5c4017a74a6bdf5050f,四川省人民代表大会常务委员会关于加强赤水河流域共同保护的决定,2021-05-30,2021-07-01,3,四川省人民代表大会常务委员会,法规性决定,390,305,"{""bbbs"": ""ff8081817a6bd5c4017a74a6bdf5050f"", ""flfgCodeId"": 305, ""flxz"": ""法规性决定"", ""gbrq"": ""2021-05-30"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""四川省人民代表大会常务委员会关于加强赤水河流域共同保护的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""四川省人民代表大会常务委员会关于加强赤水河流域共同保护的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 390, ""zdjgName"": ""四川省人民代表大会常务委员会""}"
ff8081817c63656c017c73cefa672fc8,云南省人民代表大会常务委员会关于加强赤水河流域共同保护的决定,2021-05-30,2021-07-01,3,云南省人民代表大会常务委员会,法规性决定,410,305,"{""bbbs"": ""ff8081817c63656c017c73cefa672fc8"", ""flfgCodeId"": 305, ""flxz"": ""法规性决定"", ""gbrq"": ""2021-05-30"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""云南省人民代表大会常务委员会关于加强赤水河流域共同保护的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""云南省人民代表大会常务委员会关于加强赤水河流域共同保护的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 410, ""zdjgName"": ""云南省人民代表大会常务委员会""}"
ff8081817a389105017a64c0d4f9329d,湖北省慈善条例,2021-05-29,2021-09-01,3,湖北省人民代表大会常务委员会,地方法规,330,230,"{""bbbs"": ""ff8081817a389105017a64c0d4f9329d"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-29"", ""score"": 0.0, ""sxrq"": ""2021-09-01"", ""sxx"": 3, ""title"": ""湖北省慈善条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""湖北省慈善条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 330, ""zdjgName"": ""湖北省人民代表大会常务委员会""}"
ff8081817a388fca017a6004bab12666,河北省养老服务条例,2021-05-28,2021-07-01,3,河北省人民代表大会常务委员会,地方法规,190,230,"{""bbbs"": ""ff8081817a388fca017a6004bab12666"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-28"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""河北省养老服务条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河北省养老服务条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 190, ""zdjgName"": ""河北省人民代表大会常务委员会""}"
ff8081817a389105017a5ff9e3ad245c,河北省节约用水条例,2021-05-28,2021-07-01,2,河北省人民代表大会常务委员会,地方法规,190,230,"{""bbbs"": ""ff8081817a389105017a5ff9e3ad245c"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-28"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 2, ""title"": ""河北省节约用水条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河北省节约用水条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 190, ""zdjgName"": ""河北省人民代表大会常务委员会""}"
ff8081817b338069017b37d26446067b,山西省不设区的市和市辖区人民代表大会常务委员会街道工作委员会工作条例,2021-05-28,2021-07-01,3,山西省人民代表大会常务委员会,地方法规,200,230,"{""bbbs"": ""ff8081817b338069017b37d26446067b"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-28"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""山西省不设区的市和市辖区人民代表大会常务委员会街道工作委员会工作条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""山西省不设区的市和市辖区人民代表大会常务委员会街道工作委员会工作条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 200, ""zdjgName"": ""山西省人民代表大会常务委员会""}"
ff8081817b338069017b37d4d517067d,山西省全民阅读促进条例,2021-05-28,2021-07-01,3,山西省人民代表大会常务委员会,地方法规,200,230,"{""bbbs"": ""ff8081817b338069017b37d4d517067d"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-05-28"", ""score"": 0.0, ""sxrq"": ""2021-07-01"", ""sxx"": 3, ""title"": ""山西省全民阅读促进条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""山西省全民阅读促进条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 200, ""zdjgName"": ""山西省人民代表大会常务委员会""}"
